"","X","ID","Relative_Year","Contribution","Cohort","Year","Proportional","Sex","Total_Genetic","cohort.10y","Parish"
"2564209",1863864,"P0000005753","A102",0,1888,1990,0,"Female","3399","1888","Lin"
"2564315",1864126,"P0000008105","A102",0,1888,1990,0,"Female","3399","1888","Lin"
"2564421",1864388,"P0000008462","A102",0,1888,1990,0,"Female","3399","1888","Lin"
"2564527",1864650,"P0000008655","A102",0,1888,1990,0,"Female","3399","1888","Lin"
"2564633",1864912,"P0000008820","A102",0,1888,1990,0,"Female","3399","1888","Lin"
"2564739",1865174,"P0000009021","A102",1.25,1888,1990,0.000367755222124154,"Female","3399","1888","Lin"
"2564845",1865436,"P0000009151","A102",0,1888,1990,0,"Female","3399","1888","Lin"
"2564951",1865698,"P0000009481","A102",0,1888,1990,0,"Female","3399","1888","Lin"
"2565057",1865960,"P0000009582","A102",0,1888,1990,0,"Female","3399","1888","Lin"
"2565163",1866222,"P0000009598","A102",1.375,1888,1990,0.00040453074433657,"Female","3399","1888","Lin"
"2565269",1866484,"P0000009741","A102",0,1888,1990,0,"Female","3399","1888","Lin"
"2565375",1866746,"P0000009988","A102",0,1888,1990,0,"Female","3399","1888","Lin"
"2565481",1867008,"P0000010662","A102",0,1888,1990,0,"Female","3399","1888","Lin"
"2565587",1867270,"P0000010988","A102",1,1888,1990,0.000294204177699323,"Female","3399","1888","Lin"
"2565693",1867532,"P0000011100","A102",0,1888,1990,0,"Female","3399","1888","Lin"
"2565799",1867794,"P0000011159","A102",0,1888,1990,0,"Female","3399","1888","Lin"
"2565905",1868056,"P0000011855","A102",0,1888,1990,0,"Female","3399","1888","Lin"
"2566011",1868318,"P0000011976","A102",0,1888,1990,0,"Female","3399","1888","Lin"
"2566117",1868580,"P0000012608","A102",0,1888,1990,0,"Female","3399","1888","Lin"
"2566223",1868842,"P0000016248","A102",2.125,1888,1990,0.000625183877611062,"Female","3399","1888","Lin"
"2566329",1869104,"P0000016551","A102",0,1888,1990,0,"Female","3399","1888","Lin"
"2566435",1869366,"P0000016946","A102",0,1888,1990,0,"Female","3399","1888","Lin"
"2566541",1869628,"P0000017015","A102",0,1888,1990,0,"Female","3399","1888","Lin"
"2566647",1869890,"P0000017068","A102",0,1888,1990,0,"Female","3399","1888","Lin"
"2566753",1870152,"P0000017136","A102",0,1888,1990,0,"Female","3399","1888","Lin"
"2566859",1870414,"P0000017156","A102",0,1888,1990,0,"Female","3399","1888","Lin"
"2566965",1870676,"P0000017167","A102",0,1888,1990,0,"Female","3399","1888","Lin"
"2567071",1870938,"P0000017203","A102",0,1888,1990,0,"Female","3399","1888","Lin"
"2567177",1871200,"P0000017265","A102",0.75,1888,1990,0.000220653133274493,"Female","3399","1888","Lin"
"2567283",1871462,"P0000017343","A102",0,1888,1990,0,"Female","3399","1888","Lin"
"2567389",1871724,"P0000017374","A102",0,1888,1990,0,"Female","3399","1888","Lin"
"2567495",1871986,"P0000017383","A102",1,1888,1990,0.000294204177699323,"Female","3399","1888","Lin"
"2567601",1872248,"P0000017825","A102",2.625,1888,1990,0.000772285966460724,"Female","3399","1888","Lin"
"2567707",1872510,"P0000017831","A102",0.5,1888,1990,0.000147102088849662,"Female","3399","1888","Lin"
"2567813",1872772,"P0000017928","A102",3,1888,1990,0.00088261253309797,"Female","3399","1888","Lin"
"2567919",1873034,"P0000018010","A102",0,1888,1990,0,"Female","3399","1888","Lin"
"2568025",1873296,"P0000020049","A102",0,1888,1990,0,"Female","3399","1888","Lin"
"2568131",1873558,"P0000020144","A102",0,1888,1990,0,"Female","3399","1888","Lin"
"2568237",1873820,"P0000020252","A102",0,1888,1990,0,"Female","3399","1888","Lin"
"2568343",1874082,"P0000020255","A102",0,1888,1990,0,"Female","3399","1888","Lin"
"2568449",1874344,"P0000020273","A102",0,1888,1990,0,"Female","3399","1888","Lin"
"2568555",1874606,"P0000021460","A102",0,1888,1990,0,"Female","3399","1888","Lin"
"2568661",1874868,"P0000023226","A102",0.5,1888,1990,0.000147102088849662,"Female","3399","1888","Lin"
"2568767",1875130,"P0000023227","A102",0,1888,1990,0,"Female","3399","1888","Lin"
"2568873",1875392,"P0000024015","A102",0,1888,1990,0,"Female","3399","1888","Lin"
"2568978",1875653,"P0000000044","A101",0,1889,1990,0,"Female","3399","1888","Lin"
"2569083",1875915,"P0000000148","A101",0,1889,1990,0,"Female","3399","1888","Lin"
"2569188",1876177,"P0000000149","A101",0,1889,1990,0,"Female","3399","1888","Lin"
"2569293",1876439,"P0000000160","A101",0,1889,1990,0,"Female","3399","1888","Lin"
"2569398",1876701,"P0000000318","A101",0,1889,1990,0,"Female","3399","1888","Lin"
"2569503",1876963,"P0000001278","A101",0,1889,1990,0,"Female","3399","1888","Lin"
"2569608",1877225,"P0000001373","A101",0,1889,1990,0,"Female","3399","1888","Lin"
"2569713",1877487,"P0000003556","A101",0,1889,1990,0,"Female","3399","1888","Lin"
"2569818",1877749,"P0000007925","A101",0,1889,1990,0,"Female","3399","1888","Lin"
"2569923",1878011,"P0000008101","A101",0,1889,1990,0,"Female","3399","1888","Lin"
"2570028",1878273,"P0000008259","A101",0,1889,1990,0,"Female","3399","1888","Lin"
"2570133",1878535,"P0000008649","A101",0,1889,1990,0,"Female","3399","1888","Lin"
"2570238",1878797,"P0000008773","A101",0,1889,1990,0,"Female","3399","1888","Lin"
"2570343",1879059,"P0000009027","A101",0,1889,1990,0,"Female","3399","1888","Lin"
"2570448",1879321,"P0000009384","A101",0,1889,1990,0,"Female","3399","1888","Lin"
"2570553",1879583,"P0000009811","A101",0,1889,1990,0,"Female","3399","1888","Lin"
"2570658",1879845,"P0000010336","A101",0,1889,1990,0,"Female","3399","1888","Lin"
"2570763",1880107,"P0000011286","A101",0.875,1889,1990,0.000257428655486908,"Female","3399","1888","Lin"
"2570868",1880369,"P0000011291","A101",0,1889,1990,0,"Female","3399","1888","Lin"
"2570973",1880631,"P0000011893","A101",0,1889,1990,0,"Female","3399","1888","Lin"
"2571078",1880893,"P0000012046","A101",0,1889,1990,0,"Female","3399","1888","Lin"
"2571183",1881155,"P0000016586","A101",0,1889,1990,0,"Female","3399","1888","Lin"
"2571288",1881417,"P0000016878","A101",0,1889,1990,0,"Female","3399","1888","Lin"
"2571393",1881679,"P0000016907","A101",0,1889,1990,0,"Female","3399","1888","Lin"
"2571498",1881941,"P0000017171","A101",0,1889,1990,0,"Female","3399","1888","Lin"
"2571603",1882203,"P0000017174","A101",0,1889,1990,0,"Female","3399","1888","Lin"
"2571708",1882465,"P0000017276","A101",0,1889,1990,0,"Female","3399","1888","Lin"
"2571813",1882727,"P0000017315","A101",0.5,1889,1990,0.000147102088849662,"Female","3399","1888","Lin"
"2571918",1882989,"P0000017358","A101",0,1889,1990,0,"Female","3399","1888","Lin"
"2572023",1883251,"P0000017370","A101",0,1889,1990,0,"Female","3399","1888","Lin"
"2572128",1883513,"P0000017371","A101",0,1889,1990,0,"Female","3399","1888","Lin"
"2572233",1883775,"P0000017382","A101",0,1889,1990,0,"Female","3399","1888","Lin"
"2572338",1884037,"P0000017399","A101",0,1889,1990,0,"Female","3399","1888","Lin"
"2572443",1884299,"P0000017403","A101",0,1889,1990,0,"Female","3399","1888","Lin"
"2572548",1884561,"P0000017405","A101",2.1875,1889,1990,0.00064357163871727,"Female","3399","1888","Lin"
"2572653",1884823,"P0000017434","A101",0,1889,1990,0,"Female","3399","1888","Lin"
"2572758",1885085,"P0000017639","A101",0,1889,1990,0,"Female","3399","1888","Lin"
"2572863",1885347,"P0000017640","A101",0,1889,1990,0,"Female","3399","1888","Lin"
"2572968",1885609,"P0000018018","A101",0,1889,1990,0,"Female","3399","1888","Lin"
"2573073",1885871,"P0000018068","A101",0,1889,1990,0,"Female","3399","1888","Lin"
"2573178",1886133,"P0000018070","A101",0,1889,1990,0,"Female","3399","1888","Lin"
"2573283",1886395,"P0000018130","A101",1.5,1889,1990,0.000441306266548985,"Female","3399","1888","Lin"
"2573388",1886657,"P0000018382","A101",0,1889,1990,0,"Female","3399","1888","Lin"
"2573493",1886919,"P0000018384","A101",0,1889,1990,0,"Female","3399","1888","Lin"
"2573598",1887181,"P0000020150","A101",0,1889,1990,0,"Female","3399","1888","Lin"
"2573703",1887443,"P0000020262","A101",0,1889,1990,0,"Female","3399","1888","Lin"
"2573808",1887705,"P0000020268","A101",0.4375,1889,1990,0.000128714327743454,"Female","3399","1888","Lin"
"2573913",1887967,"P0000020992","A101",0,1889,1990,0,"Female","3399","1888","Lin"
"2574018",1888229,"P0000021430","A101",0,1889,1990,0,"Female","3399","1888","Lin"
"2574123",1888491,"P0000021433","A101",0.25,1889,1990,7.35510444248308e-05,"Female","3399","1888","Lin"
"2574228",1888753,"P0000023985","A101",0,1889,1990,0,"Female","3399","1888","Lin"
"2574333",1889015,"P0000024917","A101",0,1889,1990,0,"Female","3399","1888","Lin"
"2574438",1889277,"P0000024930","A101",0,1889,1990,0,"Female","3399","1888","Lin"
"2574542",1889538,"P0000000133","A100",0,1890,1990,0,"Female","3399","1888","Lin"
"2574646",1889800,"P0000000222","A100",0,1890,1990,0,"Female","3399","1888","Lin"
"2574750",1890062,"P0000000253","A100",0,1890,1990,0,"Female","3399","1888","Lin"
"2574854",1890324,"P0000001012","A100",0,1890,1990,0,"Female","3399","1888","Lin"
"2574958",1890586,"P0000002504","A100",0,1890,1990,0,"Female","3399","1888","Lin"
"2575062",1890848,"P0000003570","A100",0,1890,1990,0,"Female","3399","1888","Lin"
"2575166",1891110,"P0000003571","A100",0,1890,1990,0,"Female","3399","1888","Lin"
"2575270",1891372,"P0000003573","A100",0,1890,1990,0,"Female","3399","1888","Lin"
"2575374",1891634,"P0000003575","A100",0,1890,1990,0,"Female","3399","1888","Lin"
"2575478",1891896,"P0000003657","A100",2.25,1890,1990,0.000661959399823478,"Female","3399","1888","Lin"
"2575582",1892158,"P0000008113","A100",0,1890,1990,0,"Female","3399","1888","Lin"
"2575686",1892420,"P0000008114","A100",0,1890,1990,0,"Female","3399","1888","Lin"
"2575790",1892682,"P0000008463","A100",0,1890,1990,0,"Female","3399","1888","Lin"
"2575894",1892944,"P0000008505","A100",0,1890,1990,0,"Female","3399","1888","Lin"
"2575998",1893206,"P0000008824","A100",0,1890,1990,0,"Female","3399","1888","Lin"
"2576102",1893468,"P0000008828","A100",0,1890,1990,0,"Female","3399","1888","Lin"
"2576206",1893730,"P0000009433","A100",0,1890,1990,0,"Female","3399","1888","Lin"
"2576310",1893992,"P0000009482","A100",0,1890,1990,0,"Female","3399","1888","Lin"
"2576414",1894254,"P0000009583","A100",0,1890,1990,0,"Female","3399","1888","Lin"
"2576518",1894516,"P0000009978","A100",0,1890,1990,0,"Female","3399","1888","Lin"
"2576622",1894778,"P0000010614","A100",0,1890,1990,0,"Female","3399","1888","Lin"
"2576726",1895040,"P0000011043","A100",0,1890,1990,0,"Female","3399","1888","Lin"
"2576830",1895302,"P0000011177","A100",0,1890,1990,0,"Female","3399","1888","Lin"
"2576934",1895564,"P0000011258","A100",0,1890,1990,0,"Female","3399","1888","Lin"
"2577038",1895826,"P0000011302","A100",0,1890,1990,0,"Female","3399","1888","Lin"
"2577142",1896088,"P0000011305","A100",0,1890,1990,0,"Female","3399","1888","Lin"
"2577246",1896350,"P0000011306","A100",0,1890,1990,0,"Female","3399","1888","Lin"
"2577350",1896612,"P0000012609","A100",0,1890,1990,0,"Female","3399","1888","Lin"
"2577454",1896874,"P0000016935","A100",0,1890,1990,0,"Female","3399","1888","Lin"
"2577558",1897136,"P0000017137","A100",0,1890,1990,0,"Female","3399","1888","Lin"
"2577662",1897398,"P0000017204","A100",0,1890,1990,0,"Female","3399","1888","Lin"
"2577766",1897660,"P0000017228","A100",0,1890,1990,0,"Female","3399","1888","Lin"
"2577870",1897922,"P0000017244","A100",0.25,1890,1990,7.35510444248308e-05,"Female","3399","1888","Lin"
"2577974",1898184,"P0000017339","A100",0,1890,1990,0,"Female","3399","1888","Lin"
"2578078",1898446,"P0000017348","A100",0,1890,1990,0,"Female","3399","1888","Lin"
"2578182",1898708,"P0000017376","A100",0,1890,1990,0,"Female","3399","1888","Lin"
"2578286",1898970,"P0000017387","A100",0,1890,1990,0,"Female","3399","1888","Lin"
"2578390",1899232,"P0000017497","A100",0,1890,1990,0,"Female","3399","1888","Lin"
"2578494",1899494,"P0000018012","A100",0,1890,1990,0,"Female","3399","1888","Lin"
"2578598",1899756,"P0000020111","A100",0,1890,1990,0,"Female","3399","1888","Lin"
"2578702",1900018,"P0000020202","A100",0,1890,1990,0,"Female","3399","1888","Lin"
"2578806",1900280,"P0000020260","A100",0,1890,1990,0,"Female","3399","1888","Lin"
"2578910",1900542,"P0000021420","A100",0,1890,1990,0,"Female","3399","1888","Lin"
"2579014",1900804,"P0000021438","A100",1.625,1890,1990,0.0004780817887614,"Female","3399","1888","Lin"
"2579118",1901066,"P0000021475","A100",1,1890,1990,0.000294204177699323,"Female","3399","1888","Lin"
"2579222",1901328,"P0000023046","A100",0,1890,1990,0,"Female","3399","1888","Lin"
"2579326",1901590,"P0000023267","A100",0,1890,1990,0,"Female","3399","1888","Lin"
"2579430",1901852,"P0000023641","A100",0,1890,1990,0,"Female","3399","1888","Lin"
"2579534",1902114,"P0000024834","A100",0,1890,1990,0,"Female","3399","1888","Lin"
"2579638",1902376,"P0000024835","A100",0,1890,1990,0,"Female","3399","1888","Lin"
"2579742",1902638,"P0000024890","A100",0,1890,1990,0,"Female","3399","1888","Lin"
"2579845",1902899,"P0000000241","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2579948",1903161,"P0000001091","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2580051",1903423,"P0000001122","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2580154",1903685,"P0000002566","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2580257",1903947,"P0000002925","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2580360",1904209,"P0000003561","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2580463",1904471,"P0000005714","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2580566",1904733,"P0000005744","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2580669",1904995,"P0000006756","A99",2,1891,1990,0.000588408355398647,"Female","3399","1888","Lin"
"2580772",1905257,"P0000006796","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2580875",1905519,"P0000007473","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2580978",1905781,"P0000008103","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2581081",1906043,"P0000008107","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2581184",1906305,"P0000008263","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2581287",1906567,"P0000008569","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2581390",1906829,"P0000008573","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2581493",1907091,"P0000008656","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2581596",1907353,"P0000009037","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2581699",1907615,"P0000009164","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2581802",1907877,"P0000009211","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2581905",1908139,"P0000009263","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2582008",1908401,"P0000009326","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2582111",1908663,"P0000009434","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2582214",1908925,"P0000009639","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2582317",1909187,"P0000009957","A99",3.375,1891,1990,0.000992939099735216,"Female","3399","1888","Lin"
"2582420",1909449,"P0000009991","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2582523",1909711,"P0000010638","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2582626",1909973,"P0000010668","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2582729",1910235,"P0000011015","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2582832",1910497,"P0000011168","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2582935",1910759,"P0000011222","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2583038",1911021,"P0000011307","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2583141",1911283,"P0000011325","A99",0.75,1891,1990,0.000220653133274493,"Female","3399","1888","Lin"
"2583244",1911545,"P0000011326","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2583347",1911807,"P0000011816","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2583450",1912069,"P0000012627","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2583553",1912331,"P0000012665","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2583656",1912593,"P0000016885","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2583759",1912855,"P0000017080","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2583862",1913117,"P0000017114","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2583965",1913379,"P0000017218","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2584068",1913641,"P0000017286","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2584171",1913903,"P0000017344","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2584274",1914165,"P0000017390","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2584377",1914427,"P0000017395","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2584480",1914689,"P0000017398","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2584583",1914951,"P0000017401","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2584686",1915213,"P0000017437","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2584789",1915475,"P0000017463","A99",0.5,1891,1990,0.000147102088849662,"Female","3399","1888","Lin"
"2584892",1915737,"P0000017470","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2584995",1915999,"P0000017478","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2585098",1916261,"P0000017603","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2585201",1916523,"P0000018013","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2585304",1916785,"P0000018020","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2585407",1917047,"P0000018268","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2585510",1917309,"P0000020085","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2585613",1917571,"P0000021440","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2585716",1917833,"P0000021447","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2585819",1918095,"P0000021449","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2585922",1918357,"P0000021450","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2586025",1918619,"P0000021461","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2586128",1918881,"P0000021494","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2586231",1919143,"P0000023162","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2586334",1919405,"P0000023184","A99",2.375,1891,1990,0.000698734922035893,"Female","3399","1888","Lin"
"2586437",1919667,"P0000023258","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2586540",1919929,"P0000023425","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2586643",1920191,"P0000023879","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2586746",1920453,"P0000024837","A99",0,1891,1990,0,"Female","3399","1888","Lin"
"2586848",1920714,"P0000000258","A98",0,1892,1990,0,"Female","3399","1888","Lin"
"2586950",1920976,"P0000000559","A98",0,1892,1990,0,"Female","3399","1888","Lin"
"2587052",1921238,"P0000000612","A98",0,1892,1990,0,"Female","3399","1888","Lin"
"2587154",1921500,"P0000001240","A98",0,1892,1990,0,"Female","3399","1888","Lin"
"2587256",1921762,"P0000002619","A98",0,1892,1990,0,"Female","3399","1888","Lin"
"2587358",1922024,"P0000002791","A98",0,1892,1990,0,"Female","3399","1888","Lin"
"2587460",1922286,"P0000003232","A98",0,1892,1990,0,"Female","3399","1888","Lin"
"2587562",1922548,"P0000003512","A98",0,1892,1990,0,"Female","3399","1888","Lin"
