IDp,lifespan,lrs,lrssa,ngo.kk,prop.lrs.non.migrators
P0000037558,NA,NA,NA,NA,NA
P0000037559,NA,NA,NA,NA,NA
P0000037560,NA,NA,NA,NA,NA
P0000037561,NA,NA,NA,NA,NA
P0000037562,NA,NA,NA,NA,NA
P0000037563,NA,NA,NA,NA,NA
P0000037564,NA,NA,NA,NA,NA
P0000037565,NA,NA,NA,NA,NA
P0000037566,NA,NA,NA,NA,NA
P0000037567,NA,NA,NA,NA,NA
P0000037568,NA,NA,NA,NA,NA
P0000037569,NA,NA,NA,NA,NA
P0000037570,NA,NA,NA,NA,NA
P0000037571,0.00546821599453178,0,0,0,1
P0000037572,NA,NA,NA,NA,NA
P0000037573,NA,NA,NA,NA,NA
P0000037574,NA,NA,NA,NA,NA
P0000037575,NA,NA,NA,NA,NA
P0000037576,NA,NA,NA,NA,NA
P0000037577,NA,NA,NA,NA,NA
P0000037578,NA,NA,NA,NA,NA
P0000037579,NA,NA,NA,NA,NA
P0000037580,69.9494190020506,0,0,0,1
P0000037581,NA,NA,NA,NA,NA
P0000037582,NA,NA,NA,NA,NA
P0000037583,NA,NA,NA,NA,NA
P0000037584,NA,NA,NA,NA,NA
P0000037585,NA,NA,NA,NA,NA
P0000037586,NA,NA,NA,NA,NA
P0000037587,NA,NA,NA,NA,NA
P0000037588,NA,NA,NA,NA,NA
P0000037589,NA,NA,NA,NA,NA
P0000037590,NA,NA,NA,NA,NA
P0000037591,NA,NA,NA,NA,NA
P0000037592,NA,NA,NA,NA,NA
P0000037593,NA,NA,NA,NA,NA
P0000037594,NA,NA,NA,NA,NA
P0000037595,NA,NA,NA,NA,NA
P0000037596,NA,NA,NA,NA,NA
P0000037597,NA,NA,NA,NA,NA
P0000037598,NA,NA,NA,NA,NA
P0000037599,NA,NA,NA,NA,NA
P0000037600,NA,NA,NA,NA,NA
P0000037601,NA,NA,NA,NA,NA
P0000037602,NA,NA,NA,NA,NA
P0000037603,NA,NA,NA,NA,NA
P0000037604,NA,NA,NA,NA,NA
P0000037605,NA,NA,NA,NA,NA
P0000037606,NA,NA,NA,NA,NA
P0000037607,NA,NA,NA,NA,NA
P0000037608,NA,NA,NA,NA,NA
P0000037609,NA,NA,NA,NA,NA
P0000037610,NA,NA,NA,NA,NA
P0000037611,NA,NA,NA,NA,NA
P0000037612,NA,NA,NA,NA,NA
P0000037613,NA,NA,NA,NA,NA
P0000037614,NA,NA,NA,NA,NA
P0000037615,NA,NA,NA,NA,NA
P0000037616,NA,NA,NA,NA,NA
P0000037617,NA,NA,NA,NA,NA
P0000037618,NA,NA,NA,NA,NA
P0000037619,NA,NA,NA,NA,NA
P0000037620,NA,NA,NA,NA,NA
P0000037621,NA,NA,NA,NA,NA
P0000037622,NA,NA,NA,NA,NA
P0000037623,NA,NA,NA,NA,NA
P0000037624,85.2248803827751,0,0,0,1
P0000037625,NA,NA,NA,NA,NA
P0000037626,NA,NA,NA,NA,NA
P0000037627,NA,NA,NA,NA,NA
P0000037628,NA,NA,NA,NA,NA
P0000037629,NA,NA,NA,NA,NA
P0000037630,NA,NA,NA,NA,NA
P0000037631,NA,NA,NA,NA,NA
P0000037632,NA,NA,NA,NA,NA
P0000037633,NA,NA,NA,NA,NA
P0000037634,NA,NA,NA,NA,NA
P0000037635,55.5078605604921,0,0,0,1
P0000037636,NA,NA,NA,NA,NA
P0000037637,NA,NA,NA,NA,NA
P0000037638,NA,NA,NA,NA,NA
P0000037639,NA,NA,NA,NA,NA
P0000037640,NA,NA,NA,NA,NA
P0000037641,NA,NA,NA,NA,NA
P0000037642,NA,NA,NA,NA,NA
P0000037643,NA,NA,NA,NA,NA
P0000037644,NA,NA,NA,NA,NA
P0000037645,NA,NA,NA,NA,NA
P0000037646,NA,NA,NA,NA,NA
P0000037647,6.2200956937799,0,0,0,1
P0000037648,NA,NA,NA,NA,NA
P0000037649,NA,NA,NA,NA,NA
P0000037650,NA,NA,NA,NA,NA
P0000037651,NA,NA,NA,NA,NA
P0000037652,NA,NA,NA,NA,NA
P0000037653,NA,NA,NA,NA,NA
P0000037655,67.2043745727956,2,2,0,1
P0000037656,NA,NA,NA,NA,NA
P0000037657,NA,NA,NA,NA,NA
P0000037658,27.8222829801777,0,0,0,1
P0000037659,NA,NA,NA,NA,NA
P0000037660,NA,NA,NA,NA,NA
P0000037661,NA,NA,NA,NA,NA
P0000037662,NA,NA,NA,NA,NA
P0000037663,NA,NA,NA,NA,NA
P0000037664,NA,NA,NA,NA,NA
P0000037665,NA,NA,NA,NA,NA
P0000037666,NA,NA,NA,NA,NA
P0000037667,NA,NA,NA,NA,NA
P0000037668,NA,NA,NA,NA,NA
P0000037669,NA,NA,NA,NA,NA
P0000037670,NA,NA,NA,NA,NA
P0000037671,NA,NA,NA,NA,NA
P0000037672,NA,NA,NA,NA,NA
P0000037673,NA,NA,NA,NA,NA
P0000037674,NA,NA,NA,NA,NA
P0000037675,NA,NA,NA,NA,NA
P0000037677,NA,NA,NA,NA,NA
P0000037678,NA,NA,NA,NA,NA
P0000037679,NA,NA,NA,NA,NA
P0000037680,NA,NA,NA,NA,NA
P0000037681,NA,NA,NA,NA,NA
P0000037682,NA,NA,NA,NA,NA
P0000037683,NA,NA,NA,NA,NA
P0000037684,NA,NA,NA,NA,NA
P0000037685,NA,NA,NA,NA,NA
P0000037688,NA,NA,NA,NA,NA
P0000037689,NA,NA,NA,NA,NA
P0000037690,NA,NA,NA,NA,NA
P0000037691,49.1893369788107,2,2,0,1
P0000037692,NA,NA,NA,NA,NA
P0000037693,NA,NA,NA,NA,NA
P0000037694,NA,NA,NA,NA,NA
P0000037695,NA,NA,NA,NA,NA
P0000037697,NA,NA,NA,NA,NA
P0000037698,NA,NA,NA,NA,NA
P0000037699,NA,NA,NA,NA,NA
P0000037700,NA,NA,NA,NA,NA
P0000037701,NA,NA,NA,NA,NA
P0000037702,NA,NA,NA,NA,NA
P0000037703,NA,NA,NA,NA,NA
P0000037704,NA,NA,NA,NA,NA
P0000037705,NA,NA,NA,NA,NA
P0000037706,NA,NA,NA,NA,NA
P0000037707,NA,NA,NA,NA,NA
P0000037708,NA,NA,NA,NA,NA
P0000037709,NA,NA,NA,NA,NA
P0000037710,NA,NA,NA,NA,NA
P0000037711,NA,NA,NA,NA,NA
P0000037712,NA,NA,NA,NA,NA
P0000037713,NA,NA,NA,NA,NA
P0000037714,NA,NA,NA,NA,NA
P0000037715,NA,NA,NA,NA,NA
P0000037716,NA,NA,NA,NA,NA
P0000037717,NA,NA,NA,NA,NA
P0000037717,NA,NA,NA,NA,NA
P0000037718,NA,NA,NA,NA,NA
P0000037719,NA,NA,NA,NA,NA
P0000037720,NA,NA,NA,NA,NA
P0000037721,NA,NA,NA,NA,NA
P0000037722,NA,NA,NA,NA,NA
P0000037723,NA,NA,NA,NA,NA
P0000037724,NA,NA,NA,NA,NA
P0000037725,NA,NA,NA,NA,NA
P0000037726,68.8667122351333,0,0,0,1
P0000037727,NA,NA,NA,NA,NA
P0000037728,NA,NA,NA,NA,NA
P0000037729,NA,NA,NA,NA,NA
P0000037730,NA,NA,NA,NA,NA
P0000037731,NA,NA,NA,NA,NA
P0000037732,NA,NA,NA,NA,NA
P0000037733,NA,NA,NA,NA,NA
P0000037734,NA,NA,NA,NA,NA
P0000037735,NA,NA,NA,NA,NA
P0000037736,NA,NA,NA,NA,NA
P0000037737,NA,NA,NA,NA,NA
P0000037738,NA,NA,NA,NA,NA
P0000037739,NA,NA,NA,NA,NA
P0000037740,NA,NA,NA,NA,NA
P0000037741,NA,NA,NA,NA,NA
P0000037742,NA,NA,NA,NA,NA
P0000037743,NA,NA,NA,NA,NA
P0000037744,NA,NA,NA,NA,NA
P0000037745,NA,NA,NA,NA,NA
P0000037746,NA,NA,NA,NA,NA
P0000037747,NA,NA,NA,NA,NA
P0000037748,NA,NA,NA,NA,NA
P0000037749,NA,NA,NA,NA,NA
P0000037750,NA,NA,NA,NA,NA
P0000037751,NA,NA,NA,NA,NA
P0000037752,NA,NA,NA,NA,NA
P0000037753,NA,NA,NA,NA,NA
P0000037754,NA,NA,NA,NA,NA
P0000037755,NA,NA,NA,NA,NA
P0000037756,NA,NA,NA,NA,NA
P0000037757,NA,NA,NA,NA,NA
P0000037758,NA,NA,NA,NA,NA
P0000037759,NA,NA,NA,NA,NA
P0000037760,NA,NA,NA,NA,NA
P0000037761,NA,NA,NA,NA,NA
P0000037762,NA,NA,NA,NA,NA
P0000037763,NA,NA,NA,NA,NA
P0000037764,NA,NA,NA,NA,NA
P0000037765,NA,NA,NA,NA,NA
P0000037766,NA,NA,NA,NA,NA
P0000037767,NA,NA,NA,NA,NA
P0000037768,NA,NA,NA,NA,NA
P0000037769,NA,NA,NA,NA,NA
P0000037770,NA,NA,NA,NA,NA
P0000037771,20.853041695147,0,0,0,1
P0000037772,NA,NA,NA,NA,NA
P0000037773,NA,NA,NA,NA,NA
P0000037774,NA,NA,NA,NA,NA
P0000037775,NA,NA,NA,NA,NA
P0000037776,NA,NA,NA,NA,NA
P0000037777,NA,NA,NA,NA,NA
P0000037778,NA,NA,NA,NA,NA
P0000037779,NA,NA,NA,NA,NA
P0000037780,NA,NA,NA,NA,NA
P0000037781,NA,NA,NA,NA,NA
P0000037782,NA,NA,NA,NA,NA
P0000037784,NA,NA,NA,NA,NA
P0000037785,NA,NA,NA,NA,NA
P0000037786,NA,NA,NA,NA,NA
P0000037787,NA,NA,NA,NA,NA
P0000037788,NA,NA,NA,NA,NA
P0000037789,NA,NA,NA,NA,NA
P0000037790,NA,NA,NA,NA,NA
P0000037791,NA,NA,NA,NA,NA
P0000037792,NA,NA,NA,NA,NA
P0000037793,NA,NA,NA,NA,NA
P0000037794,NA,NA,NA,NA,NA
P0000037795,NA,NA,NA,NA,NA
P0000037796,NA,NA,NA,NA,NA
P0000037797,NA,NA,NA,NA,NA
P0000037798,NA,NA,NA,NA,NA
P0000037798,NA,NA,NA,NA,NA
P0000037798,NA,NA,NA,NA,NA
P0000037798,NA,NA,NA,NA,NA
P0000037800,NA,NA,NA,NA,NA
P0000037801,0.00820232399179768,0,0,0,1
P0000037802,74.0095693779904,10,7,7,1
P0000037803,NA,NA,NA,NA,NA
P0000037804,1.60492139439508,0,0,0,1
P0000037805,0.568694463431306,0,0,0,1
P0000037806,19.2371838687628,0,0,0,1
P0000037807,8.03280929596719,0,0,0,1
P0000037808,1.32877648667122,0,0,0,1
P0000037809,66.0587833219412,9,7,32,1
P0000037810,1.82638414217362,0,0,0,1
P0000037811,NA,NA,NA,NA,NA
P0000037812,40.565960355434,0,0,0,1
P0000037813,NA,NA,NA,NA,NA
P0000037814,1.25495557074504,0,0,0,1
P0000037815,NA,NA,NA,NA,NA
P0000037816,NA,NA,NA,NA,NA
P0000037817,NA,NA,NA,NA,NA
P0000037818,NA,NA,NA,NA,NA
P0000037819,NA,NA,NA,NA,NA
P0000037820,61.2248803827751,14,9,21,1
P0000037821,NA,NA,NA,NA,NA
P0000037822,NA,NA,NA,NA,NA
P0000037823,NA,NA,NA,NA,NA
P0000037824,NA,NA,NA,NA,NA
P0000037825,NA,NA,NA,NA,NA
P0000037826,35.7375256322625,1,1,0,1
P0000037827,NA,NA,NA,NA,NA
P0000037828,NA,NA,NA,NA,NA
P0000037829,NA,NA,NA,NA,NA
P0000037830,NA,NA,NA,NA,NA
P0000037831,NA,NA,NA,NA,NA
P0000037832,NA,NA,NA,NA,NA
P0000037833,0.0847573479152427,0,0,0,1
P0000037834,3.47505126452495,0,0,0,1
P0000037835,67.825017088175,11,5,18,1
P0000037836,61.8482570061517,6,4,27,1
P0000037837,6.13807245386193,0,0,0,1
P0000037838,69.8127136021873,0,0,0,1
P0000037839,34.282980177717,4,4,10,1
P0000037840,69.0252904989747,0,0,0,1
P0000037841,2.91455912508544,0,0,0,1
P0000037842,16.5386192754614,0,0,0,1
P0000037843,51.7949419002051,4,3,8,1
P0000037844,55.6719070403281,7,6,11,1
P0000037845,85.9220779220779,5,3,0,1
P0000037847,1.51196172248804,0,0,0,1
P0000037848,66.4907723855092,5,5,0,1
P0000037849,52.7518796992481,4,3,11,1
P0000037850,0.00273410799726589,0,0,0,1
P0000037851,49.6514012303486,3,3,9,1
P0000037852,1.0580997949419,0,0,0,1
P0000037853,75.9015721120984,9,5,15,1
P0000037854,36.524948735475,11,5,7,1
P0000037855,25.8345864661654,0,0,0,1
P0000037856,2.09432672590567,0,0,0,1
P0000037857,37.6978810663021,7,6,24,1
P0000037858,NA,NA,NA,NA,NA
P0000037859,NA,NA,NA,NA,NA
P0000037860,0.894053315105947,0,0,0,1
P0000037861,1.55023923444976,0,0,0,1
P0000037862,7.50239234449761,0,0,0,1
P0000037863,4.02460697197539,0,0,0,1
P0000037864,0.0410116199589884,0,0,0,1
P0000037865,67.7785372522215,7,6,32,1
P0000037866,63.3984962406015,10,7,7,1
P0000037867,0.076555023923445,0,0,0,1
P0000037868,68.6616541353383,0,0,0,1
P0000037869,1.81544771018455,0,0,0,1
P0000037870,57.1811346548189,9,5,15,1
P0000037871,62.488038277512,7,7,9,1
P0000037872,2.03691045796309,0,0,0,1
P0000037873,NA,NA,NA,NA,NA
P0000037874,NA,NA,NA,NA,NA
P0000037875,NA,NA,NA,NA,NA
P0000037876,NA,NA,NA,NA,NA
P0000037877,51.5652768284347,9,7,32,1
P0000037878,81.9958988380041,5,5,0,1
P0000037879,7.64183185235817,0,0,0,1
P0000037880,73.8154477101845,10,8,49,1
P0000037881,76.1312371838688,7,6,6,1
P0000037882,0.926862611073137,0,0,0,1
P0000037883,77.4381408065619,10,9,13,1
P0000037884,70.107997265892,5,4,17,1
P0000037885,NA,NA,NA,NA,NA
P0000037886,NA,NA,NA,NA,NA
P0000037886,NA,NA,NA,NA,NA
P0000037886,NA,NA,NA,NA,NA
P0000037886,NA,NA,NA,NA,NA
P0000037888,5.52563226247437,0,0,0,1
P0000037889,81.6541353383459,6,5,7,1
P0000037890,49.2084757347915,2,2,11,1
P0000037891,1.85099111414901,0,0,0,1
P0000037892,0.669856459330144,0,0,0,1
P0000037893,48.3062200956938,7,7,10,1
P0000037894,15.3711551606288,0,0,0,1
P0000037895,21.6076555023923,0,0,0,1
P0000037896,35.9835953520164,3,2,7,1
P0000037897,1.11278195488722,0,0,0,1
P0000037898,0.287081339712919,0,0,0,1
P0000037899,3.10594668489405,0,0,0,1
P0000037900,79.5160628844839,8,7,9,1
P0000037901,NA,NA,NA,NA,NA
P0000037902,NA,NA,NA,NA,NA
P0000037903,NA,NA,NA,NA,NA
P0000037904,NA,NA,NA,NA,NA
P0000037905,NA,NA,NA,NA,NA
P0000037906,51.0102529049897,2,2,0,1
P0000037907,NA,NA,NA,NA,NA
P0000037908,NA,NA,NA,NA,NA
P0000037909,NA,NA,NA,NA,NA
P0000037910,NA,NA,NA,NA,NA
P0000037911,NA,NA,NA,NA,NA
P0000037912,NA,NA,NA,NA,NA
P0000037913,NA,NA,NA,NA,NA
P0000037914,NA,NA,NA,NA,NA
P0000037915,NA,NA,NA,NA,NA
P0000037916,NA,NA,NA,NA,NA
P0000037917,NA,NA,NA,NA,NA
P0000037918,NA,NA,NA,NA,NA
P0000037919,NA,NA,NA,NA,NA
P0000037920,NA,NA,NA,NA,NA
P0000037921,NA,NA,NA,NA,NA
P0000037923,NA,NA,NA,NA,NA
P0000037924,NA,NA,NA,NA,NA
P0000037925,NA,NA,NA,NA,NA
P0000037926,NA,NA,NA,NA,NA
P0000037927,NA,NA,NA,NA,NA
P0000037928,NA,NA,NA,NA,NA
P0000037929,NA,NA,NA,NA,NA
P0000037930,NA,NA,NA,NA,NA
P0000037931,NA,NA,NA,NA,NA
P0000037932,NA,NA,NA,NA,NA
P0000037933,NA,NA,NA,NA,NA
P0000037934,NA,NA,NA,NA,NA
P0000037935,NA,NA,NA,NA,NA
P0000037936,NA,NA,NA,NA,NA
P0000037937,NA,NA,NA,NA,NA
P0000037938,NA,NA,NA,NA,NA
P0000037939,NA,NA,NA,NA,NA
P0000037940,NA,NA,NA,NA,NA
P0000037941,NA,NA,NA,NA,NA
P0000037942,NA,NA,NA,NA,NA
P0000037943,NA,NA,NA,NA,NA
P0000037944,NA,NA,NA,NA,NA
P0000037945,NA,NA,NA,NA,NA
P0000037946,NA,NA,NA,NA,NA
P0000037947,NA,NA,NA,NA,NA
P0000037948,NA,NA,NA,NA,NA
P0000037949,NA,NA,NA,NA,NA
P0000037950,NA,NA,NA,NA,NA
P0000037951,NA,NA,NA,NA,NA
P0000037953,NA,NA,NA,NA,NA
P0000037954,NA,NA,NA,NA,NA
P0000037955,NA,NA,NA,NA,NA
P0000037956,NA,NA,NA,NA,NA
P0000037957,NA,NA,NA,NA,NA
P0000037958,NA,NA,NA,NA,NA
P0000037959,NA,NA,NA,NA,NA
P0000037960,NA,NA,NA,NA,NA
P0000037961,NA,NA,NA,NA,NA
P0000037962,NA,NA,NA,NA,NA
P0000037963,NA,NA,NA,NA,NA
P0000037964,NA,NA,NA,NA,NA
P0000037965,NA,NA,NA,NA,NA
P0000037966,NA,NA,NA,NA,NA
P0000037967,NA,NA,NA,NA,NA
P0000037968,66.8024606971975,11,10,9,1
P0000037969,NA,NA,NA,NA,NA
P0000037970,0.973342447026658,0,0,0,1
P0000037971,54.5618591934381,8,8,12,1
P0000037972,76.3226247436774,8,5,5,1
P0000037973,0.702665755297334,0,0,0,1
P0000037974,NA,NA,NA,NA,NA
P0000037975,NA,NA,NA,NA,NA
P0000037976,NA,NA,NA,NA,NA
P0000037977,NA,NA,NA,NA,NA
P0000037978,58.7641831852358,9,6,9,1
P0000037979,82.5208475734791,1,1,3,1
P0000037980,NA,NA,NA,NA,NA
P0000037981,NA,NA,NA,NA,NA
P0000037982,NA,NA,NA,NA,NA
P0000037983,NA,NA,NA,NA,NA
P0000037984,NA,NA,NA,NA,NA
P0000037985,5.44087491455913,0,0,0,1
P0000037986,16.3663704716336,0,0,0,1
P0000037987,NA,NA,NA,NA,NA
P0000037988,NA,NA,NA,NA,NA
P0000037990,NA,NA,NA,NA,NA
P0000037991,NA,NA,NA,NA,NA
P0000037992,NA,NA,NA,NA,NA
P0000037993,NA,NA,NA,NA,NA
P0000037994,78.2392344497608,3,2,0,1
P0000037995,77.2904989747095,4,3,0,1
P0000037996,NA,NA,NA,NA,NA
P0000037997,66.8653451811347,4,2,0,1
P0000037998,NA,NA,NA,NA,NA
P0000037999,4.84483937115516,0,0,0,1
P0000038000,NA,NA,NA,NA,NA
P0000038001,NA,NA,NA,NA,NA
P0000038002,NA,NA,NA,NA,NA
P0000038003,NA,NA,NA,NA,NA
P0000038004,NA,NA,NA,NA,NA
P0000038005,NA,NA,NA,NA,NA
P0000038006,NA,NA,NA,NA,NA
P0000038007,NA,NA,NA,NA,NA
P0000038008,45.4846206425154,9,7,5,1
P0000038009,NA,NA,NA,NA,NA
P0000038010,NA,NA,NA,NA,NA
P0000038011,73.1784005468216,0,0,0,1
P0000038012,NA,NA,NA,NA,NA
P0000038013,NA,NA,NA,NA,NA
P0000038014,NA,NA,NA,NA,NA
P0000038015,NA,NA,NA,NA,NA
P0000038016,NA,NA,NA,NA,NA
P0000038017,NA,NA,NA,NA,NA
P0000038018,NA,NA,NA,NA,NA
P0000038019,NA,NA,NA,NA,NA
P0000038020,NA,NA,NA,NA,NA
P0000038021,NA,NA,NA,NA,NA
P0000038022,NA,NA,NA,NA,NA
P0000038023,NA,NA,NA,NA,NA
P0000038024,NA,NA,NA,NA,NA
P0000038025,NA,NA,NA,NA,NA
P0000038026,NA,NA,NA,NA,NA
P0000038027,NA,NA,NA,NA,NA
P0000038028,NA,NA,NA,NA,NA
P0000038029,NA,NA,NA,NA,NA
P0000038030,NA,NA,NA,NA,NA
P0000038031,NA,NA,NA,NA,NA
P0000038032,NA,NA,NA,NA,NA
P0000038033,NA,NA,NA,NA,NA
P0000038034,NA,NA,NA,NA,NA
P0000038035,NA,NA,NA,NA,NA
P0000038036,65.6842105263158,8,3,0,1
P0000038037,NA,NA,NA,NA,NA
P0000038038,NA,NA,NA,NA,NA
P0000038039,72.8475734791524,2,2,0,1
P0000038040,NA,NA,NA,NA,NA
P0000038041,0.363636363636364,0,0,0,1
P0000038042,34.3814080656186,0,0,0,1
P0000038043,78.0478468899522,3,3,3,1
P0000038044,72.6917293233083,11,10,9,1
P0000038045,NA,NA,NA,NA,NA
P0000038046,NA,NA,NA,NA,NA
P0000038047,NA,NA,NA,NA,NA
P0000038048,64.8448393711552,1,1,3,1
P0000038049,1.61038961038961,0,0,0,1
P0000038050,9.22761449077239,0,0,0,1
P0000038051,56.0792891319207,4,3,5,1
P0000038052,18.2118933697881,0,0,0,1
P0000038053,65.2713602187286,11,6,11,1
P0000038054,5.73069036226931,0,0,0,1
P0000038055,83.0321257689679,7,7,9,1
P0000038056,75.2043745727956,1,1,0,1
P0000038057,68.9131920710868,7,4,2,1
P0000038058,45.1510594668489,0,0,0,1
P0000038059,69.727956254272,1,1,0,1
P0000038060,NA,NA,NA,NA,NA
P0000038061,NA,NA,NA,NA,NA
P0000038062,0.680792891319207,0,0,0,1
P0000038063,NA,NA,NA,NA,NA
P0000038064,NA,NA,NA,NA,NA
P0000038065,28.3773069036227,0,0,0,1
P0000038066,61.2248803827751,4,2,0,1
P0000038067,62.6520847573479,0,0,0,1
P0000038068,71.7457279562543,7,5,0,1
P0000038069,NA,NA,NA,NA,NA
P0000038070,56.4265208475735,0,0,0,1
P0000038071,NA,NA,NA,NA,NA
P0000038072,NA,NA,NA,NA,NA
P0000038073,NA,NA,NA,NA,NA
P0000038074,NA,NA,NA,NA,NA
P0000038075,NA,NA,NA,NA,NA
P0000038076,NA,NA,NA,NA,NA
P0000038077,0.579630895420369,0,0,0,1
P0000038078,NA,NA,NA,NA,NA
P0000038079,71.0457963089542,6,5,7,1
P0000038081,76.3991797676008,1,1,0,1
P0000038082,2.79425837320574,0,0,0,1
P0000038084,81.8455228981545,2,1,0,1
P0000038085,19.1907040328093,0,0,0,1
P0000038086,4.87218045112782,0,0,0,1
P0000038087,NA,NA,NA,NA,NA
P0000038088,73.4244702665755,3,2,1,1
P0000038089,41.1975393028025,6,4,7,1
P0000038090,21.1018455228982,0,0,0,1
P0000038091,NA,NA,NA,NA,NA
P0000038092,80.4401913875598,0,0,0,1
P0000038094,59.1496924128503,6,3,5,1
P0000038095,NA,NA,NA,NA,NA
P0000038095,NA,NA,NA,NA,NA
P0000038095,NA,NA,NA,NA,NA
P0000038095,NA,NA,NA,NA,NA
P0000038095,NA,NA,NA,NA,NA
P0000038095,NA,NA,NA,NA,NA
P0000038095,NA,NA,NA,NA,NA
P0000038095,NA,NA,NA,NA,NA
P0000038095,NA,NA,NA,NA,NA
P0000038097,59.1032125768968,8,6,0,1
P0000038098,1.22488038277512,0,0,0,1
P0000038099,81.542036910458,5,4,1,1
P0000038100,0.0874914559125085,0,0,0,1
P0000038101,0.390977443609023,0,0,0,1
P0000038103,NA,NA,NA,NA,NA
P0000038104,NA,NA,NA,NA,NA
P0000038105,NA,NA,NA,NA,NA
P0000038106,NA,NA,NA,NA,NA
P0000038107,NA,NA,NA,NA,NA
P0000038108,NA,NA,NA,NA,NA
P0000038109,NA,NA,NA,NA,NA
P0000038110,NA,NA,NA,NA,NA
P0000038111,NA,NA,NA,NA,NA
P0000038112,NA,NA,NA,NA,NA
P0000038113,NA,NA,NA,NA,NA
P0000038114,NA,NA,NA,NA,NA
P0000038115,NA,NA,NA,NA,NA
P0000038116,NA,NA,NA,NA,NA
P0000038117,NA,NA,NA,NA,NA
P0000038118,NA,NA,NA,NA,NA
P0000038119,NA,NA,NA,NA,NA
P0000038120,NA,NA,NA,NA,NA
P0000038121,NA,NA,NA,NA,NA
P0000038122,NA,NA,NA,NA,NA
P0000038123,NA,NA,NA,NA,NA
P0000038124,NA,NA,NA,NA,NA
P0000038125,NA,NA,NA,NA,NA
P0000038126,NA,NA,NA,NA,NA
P0000038127,NA,NA,NA,NA,NA
P0000038128,NA,NA,NA,NA,NA
P0000038129,NA,NA,NA,NA,NA
P0000038130,NA,NA,NA,NA,NA
P0000038131,36.6725905673274,0,0,0,1
P0000038132,NA,NA,NA,NA,NA
P0000038133,NA,NA,NA,NA,NA
P0000038134,NA,NA,NA,NA,NA
P0000038135,NA,NA,NA,NA,NA
P0000038136,NA,NA,NA,NA,NA
P0000038137,NA,NA,NA,NA,NA
P0000038138,NA,NA,NA,NA,NA
P0000038139,NA,NA,NA,NA,NA
P0000038140,NA,NA,NA,NA,NA
P0000038141,NA,NA,NA,NA,NA
P0000038142,NA,NA,NA,NA,NA
P0000038143,NA,NA,NA,NA,NA
P0000038144,NA,NA,NA,NA,NA
P0000038145,NA,NA,NA,NA,NA
P0000038146,NA,NA,NA,NA,NA
P0000038147,NA,NA,NA,NA,NA
P0000038148,NA,NA,NA,NA,NA
P0000038149,NA,NA,NA,NA,NA
P0000038150,NA,NA,NA,NA,NA
P0000038151,NA,NA,NA,NA,NA
P0000038152,NA,NA,NA,NA,NA
P0000038154,NA,NA,NA,NA,NA
P0000038155,NA,NA,NA,NA,NA
P0000038156,NA,NA,NA,NA,NA
P0000038157,23.784005468216,0,0,0,1
P0000038158,NA,NA,NA,NA,NA
P0000038159,NA,NA,NA,NA,NA
P0000038160,NA,NA,NA,NA,NA
P0000038161,NA,NA,NA,NA,NA
P0000038162,NA,NA,NA,NA,NA
P0000038163,NA,NA,NA,NA,NA
P0000038164,NA,NA,NA,NA,NA
P0000038165,NA,NA,NA,NA,NA
P0000038166,NA,NA,NA,NA,NA
P0000038167,NA,NA,NA,NA,NA
P0000038168,NA,NA,NA,NA,NA
P0000038169,NA,NA,NA,NA,NA
P0000038170,NA,NA,NA,NA,NA
P0000038171,NA,NA,NA,NA,NA
P0000038172,NA,NA,NA,NA,NA
P0000038173,NA,NA,NA,NA,NA
P0000038174,NA,NA,NA,NA,NA
P0000038175,NA,NA,NA,NA,NA
P0000038176,NA,NA,NA,NA,NA
P0000038177,37.4764183185236,3,3,0,1
P0000038178,51.9753930280246,10,10,12,1
P0000038179,77.3506493506493,10,10,12,1
P0000038180,NA,NA,NA,NA,NA
P0000038181,48.3691045796309,4,4,11,1
P0000038182,NA,NA,NA,NA,NA
P0000038183,37.3205741626794,4,2,18,1
